Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Police Precinct
59435344,09/29/2023 03:22:05 PM,09/30/2023 12:15:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11432,161-01 89 AVENUE,89 AVENUE,161 STREET,162 STREET,161 STREET,162 STREET,ADDRESS,JAMAICA,89 AVENUE,,Closed,,,09/30/2023 12:15:00 PM,12 QUEENS,,QUEENS,1039742,196713,ONLINE,Unspecified,QUEENS,,,,,,,,40.70643449618068,-73.79985127329999,"(40.70643449618068, -73.79985127329999)",24340,41,3,24,61,61
59452718,09/29/2023 03:21:00 PM,09/29/2023 05:45:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,10029,240E EAST  109 STREET,EAST  109 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST  109 STREET,,Closed,,,09/29/2023 05:45:00 PM,11 MANHATTAN,1016560100,MANHATTAN,1000226,228219,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79307007665775,-73.94230277097093,"(40.79307007665775, -73.94230277097093)",12426,7,4,35,14,14
59438906,09/29/2023 03:20:39 PM,09/29/2023 03:35:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11692,548 BEACH   67 STREET,BEACH   67 STREET,THURSBY AVENUE,ALMEDA AVENUE,THURSBY AVENUE,ALMEDA AVENUE,ADDRESS,ARVERNE,BEACH   67 STREET,,Closed,,,09/29/2023 03:35:00 PM,14 QUEENS,,QUEENS,1040775,156464,ONLINE,Unspecified,QUEENS,,,,,,,,40.59595352148131,-73.79646276964283,"(40.59595352148131, -73.79646276964283)",20530,51,3,47,58,58
59435289,09/29/2023 03:20:32 PM,09/29/2023 03:38:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10463,3449 IRWIN AVENUE,IRWIN AVENUE,WEST  234 STREET,WEST  236 STREET,WEST  234 STREET,WEST  236 STREET,ADDRESS,BRONX,IRWIN AVENUE,,Closed,,,09/29/2023 03:38:00 PM,08 BRONX,2057590623,BRONX,1010453,261652,PHONE,Unspecified,BRONX,,,,,,,,40.88480947444466,-73.90523742476263,"(40.88480947444466, -73.90523742476263)",11272,48,5,40,33,33
59435551,09/29/2023 03:20:30 PM,09/29/2023 03:34:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11692,69-35 ALMEDA AVENUE,ALMEDA AVENUE,BEACH   69 STREET,BEACH   72 STREET,BEACH   69 STREET,BEACH   72 STREET,ADDRESS,ARVERNE,ALMEDA AVENUE,,Closed,,,09/29/2023 03:34:00 PM,14 QUEENS,,QUEENS,1040082,156786,PHONE,Unspecified,QUEENS,,,,,,,,40.59684173686623,-73.79895547877842,"(40.59684173686623, -73.79895547877842)",20530,51,3,47,58,58
58955867,09/29/2023 03:20:00 PM,09/30/2023 10:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11213,305 TROY AVENUE,TROY AVENUE,EASTERN PKWY,UNION ST,,,ADDRESS,BROOKLYN,,,Closed,,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,09/30/2023 10:00:00 AM,09 BROOKLYN,3013950001,BROOKLYN,1001803,182741,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66824116783167,-73.9367260843877,"(40.66824116783167, -73.9367260843877)",17615,17,2,48,44,44
58965255,09/29/2023 03:20:00 PM,09/29/2023 05:15:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11422,235-44 147 DRIVE,147 DRIVE,235 ST,BROOKVILLE BLVD,,,ADDRESS,ROSEDALE,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 05:15:00 PM,13 QUEENS,4137300054,QUEENS,1054601,178449,PHONE,Unspecified,QUEENS,,,,,,,,40.656198514374694,-73.74644872601634,"(40.656198514374694, -73.74644872601634)",24018,63,3,47,63,63
58965194,09/29/2023 03:20:00 PM,09/29/2023 03:30:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10463,3447 IRWIN AVENUE,IRWIN AVENUE,W 234 ST,W 236 ST,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 03:30:00 PM,08 BRONX,2057590623,BRONX,1010442,261639,PHONE,Unspecified,BRONX,,,,,,,,40.88477382618868,-73.90527725682905,"(40.88477382618868, -73.90527725682905)",11272,48,5,40,33,33
58960590,09/29/2023 03:20:00 PM,09/29/2023 05:30:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10305,1 SUNNYMEADE VILLAGE,SUNNYMEADE VILLAGE,,DEAD END,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Environmental Protection investigated the complaint and determined that the condition is the responsibility of the home or business owner.,09/29/2023 05:30:00 PM,02 STATEN ISLAND,5031220160,STATEN ISLAND,965965,154805,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.59156128912942,-74.06583689458903,"(40.59156128912942, -74.06583689458903)",10692,30,1,14,76,76
58965254,09/29/2023 03:20:00 PM,09/30/2023 12:20:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11236,238 DORSET STREET,DORSET STREET,COVENTRY RD,DITMAS AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 12:20:00 AM,17 BROOKLYN,3079080104,BROOKLYN,1006720,174807,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6464529740693,-73.91902804763073,"(40.6464529740693, -73.91902804763073)",13827,61,2,26,40,40
58965364,09/29/2023 03:20:00 PM,09/29/2023 03:20:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11211,223 NORTH   11 STREET,NORTH   11 STREET,DRIGGS AVE,ROEBLING ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 03:20:00 PM,01 BROOKLYN,3022927501,BROOKLYN,997268,201092,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71861823771145,-73.95303809043713,"(40.71861823771145, -73.95303809043713)",17613,36,2,38,57,57
58963552,09/29/2023 03:20:00 PM,09/29/2023 03:38:00 PM,DEP,Department of Environmental Protection,Sewer,Manhole Overflow (Use Comments) (SA1),,11422,259-43 147 DRIVE,147 DRIVE,259 ST,FRANCIS LEWIS BLVD,,,ADDRESS,ROSEDALE,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 03:38:00 PM,13 QUEENS,4136830018,QUEENS,1059663,178267,PHONE,Unspecified,QUEENS,,,,,,,,40.655657303247125,-73.72820697526046,"(40.655657303247125, -73.72820697526046)",24018,63,3,47,63,63
59459460,09/29/2023 03:18:45 PM,09/29/2023 03:30:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10463,3447 IRWIN AVENUE,IRWIN AVENUE,WEST  234 STREET,WEST  236 STREET,WEST  234 STREET,WEST  236 STREET,ADDRESS,BRONX,IRWIN AVENUE,,Closed,,,09/29/2023 03:30:00 PM,08 BRONX,,BRONX,1010442,261639,PHONE,Unspecified,BRONX,,,,,,,,40.88477382618868,-73.90527725682905,"(40.88477382618868, -73.90527725682905)",11272,48,5,40,33,33
59449034,09/29/2023 03:18:31 PM,09/29/2023 05:30:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10305,1 SUNNYMEADE VILLAGE,SUNNYMEADE VILLAGE,,DEAD END,,DEAD END,ADDRESS,STATEN ISLAND,SUNNYMEADE VILLAGE,,Closed,,,09/29/2023 05:30:00 PM,02 STATEN ISLAND,5031220160,STATEN ISLAND,965965,154805,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.59156128912942,-74.06583689458903,"(40.59156128912942, -74.06583689458903)",10692,30,1,14,76,76
59459386,09/29/2023 03:17:52 PM,09/30/2023 12:20:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11236,238 DORSET STREET,DORSET STREET,COVENTRY ROAD,DITMAS AVENUE,COVENTRY ROAD,DITMAS AVENUE,ADDRESS,BROOKLYN,DORSET STREET,,Closed,,,09/30/2023 12:20:00 AM,17 BROOKLYN,,BROOKLYN,1006720,174807,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6464529740693,-73.91902804763073,"(40.6464529740693, -73.91902804763073)",13827,61,2,26,40,40
59445611,09/29/2023 03:17:35 PM,09/29/2023 05:15:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11422,235-44 147 DRIVE,147 DRIVE,235 STREET,BROOKVILLE BOULEVARD,235 STREET,BROOKVILLE BOULEVARD,ADDRESS,ROSEDALE,147 DRIVE,,Closed,,,09/29/2023 05:15:00 PM,13 QUEENS,4137300054,QUEENS,1054601,178449,PHONE,Unspecified,QUEENS,,,,,,,,40.656198514374694,-73.74644872601634,"(40.656198514374694, -73.74644872601634)",24018,63,3,47,63,63
58965365,09/29/2023 03:17:00 PM,10/01/2023 02:25:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11434,119-20 179 STREET,179 STREET,119 RD,120 AVE,,,ADDRESS,JAMAICA,,,Closed,,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,10/01/2023 02:25:00 PM,12 QUEENS,4124660005,QUEENS,1049453,189572,PHONE,Unspecified,QUEENS,,,,,,,,40.68676795118545,-73.76489489023739,"(40.68676795118545, -73.76489489023739)",24669,41,3,6,71,71
58955981,09/29/2023 03:17:00 PM,09/30/2023 05:45:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11692,69-35 ALMEDA AVENUE,ALMEDA AVENUE,BEACH 69 ST,BEACH 72 ST,,,ADDRESS,ARVERNE,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 05:45:00 AM,14 QUEENS,4160480012,QUEENS,1040082,156786,PHONE,Unspecified,QUEENS,,,,,,,,40.59684173686623,-73.79895547877842,"(40.59684173686623, -73.79895547877842)",20530,51,3,47,58,58
58955982,09/29/2023 03:17:00 PM,09/29/2023 06:00:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10303,17 CONFEDERATION PLACE,CONFEDERATION PLACE,MAPLE PKWY,UNION AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 06:00:00 PM,01 STATEN ISLAND,5012200008,STATEN ISLAND,940607,168669,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.62952647195717,-74.15723026441131,"(40.62952647195717, -74.15723026441131)",10371,4,1,13,75,75
59459602,09/29/2023 03:17:00 PM,09/29/2023 03:20:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11211,223 NORTH   11 STREET,NORTH   11 STREET,DRIGGS AVENUE,ROEBLING STREET,DRIGGS AVENUE,ROEBLING STREET,ADDRESS,BROOKLYN,NORTH   11 STREET,,Closed,,,09/29/2023 03:20:00 PM,01 BROOKLYN,,BROOKLYN,997268,201092,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71861823771145,-73.95303809043713,"(40.71861823771145, -73.95303809043713)",17613,36,2,38,57,57
58957688,09/29/2023 03:17:00 PM,09/30/2023 01:30:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11413,224-27 143 AVENUE,143 AVENUE,224 ST,225 ST,,,ADDRESS,SPRINGFIELD GARDENS,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",09/30/2023 01:30:00 PM,13 QUEENS,4130720018,QUEENS,1052955,182380,PHONE,Unspecified,QUEENS,,,,,,,,40.66700112255689,-73.75234096931676,"(40.66700112255689, -73.75234096931676)",15313,63,3,47,63,63
58963627,09/29/2023 03:17:00 PM,09/30/2023 10:45:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11413,147-40 228 STREET,228 STREET,147 AVE,148 AVE,,,ADDRESS,SPRINGFIELD GARDENS,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 10:45:00 AM,13 QUEENS,4137070024,QUEENS,1052419,178986,PHONE,Unspecified,QUEENS,,,,,,,,40.65768952251956,-73.75430737820022,"(40.65768952251956, -73.75430737820022)",15313,63,3,47,63,63
58957582,09/29/2023 03:17:00 PM,09/30/2023 12:15:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11691,24-11 BAYSWATER AVENUE,BAYSWATER AVENUE,BAY 24 ST,BAY 25 ST,,,ADDRESS,FAR ROCKAWAY,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 12:15:00 PM,14 QUEENS,4157190042,QUEENS,1050066,160388,PHONE,Unspecified,QUEENS,,,,,,,,40.606659940612936,-73.76296932453687,"(40.606659940612936, -73.76296932453687)",20529,51,3,47,59,59
58963626,09/29/2023 03:17:00 PM,09/29/2023 04:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11414,102-09 DAVENPORT COURT,DAVENPORT COURT,HAWTREE BASIN PEDESTRIAN BRD,104 ST,,,ADDRESS,HOWARD BEACH,,,Closed,,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,09/29/2023 04:45:00 PM,10 QUEENS,4142461134,QUEENS,1031874,177470,PHONE,Unspecified,QUEENS,,,,,,,,40.653662774759994,-73.82836551327456,"(40.653662774759994, -73.82836551327456)",15314,62,3,41,64,64
59452443,09/29/2023 03:16:34 PM,09/29/2023 04:45:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11414,102-09 DAVENPORT COURT,DAVENPORT COURT,JOEL A MIELE SR PEDESTRIAN BRDG,104 STREET,JOEL A MIELE SR PEDESTRIAN BRDG,104 STREET,ADDRESS,HOWARD BEACH,DAVENPORT COURT,,Closed,,,09/29/2023 04:45:00 PM,10 QUEENS,,QUEENS,1031874,177470,PHONE,Unspecified,QUEENS,,,,,,,,40.653662774759994,-73.82836551327456,"(40.653662774759994, -73.82836551327456)",15314,62,3,41,64,64
59435340,09/29/2023 03:16:02 PM,09/30/2023 05:45:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11692,69-35 ALMEDA AVENUE,ALMEDA AVENUE,BEACH   69 STREET,BEACH   72 STREET,BEACH   69 STREET,BEACH   72 STREET,ADDRESS,ARVERNE,ALMEDA AVENUE,,Closed,,,09/30/2023 05:45:00 AM,14 QUEENS,4160480012,QUEENS,1040082,156786,PHONE,Unspecified,QUEENS,,,,,,,,40.59684173686623,-73.79895547877842,"(40.59684173686623, -73.79895547877842)",20530,51,3,47,58,58
59442002,09/29/2023 03:15:52 PM,09/30/2023 10:45:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11413,147-40 228 STREET,228 STREET,147 AVENUE,148 AVENUE,147 AVENUE,148 AVENUE,ADDRESS,SPRINGFIELD GARDENS,228 STREET,,Closed,,,09/30/2023 10:45:00 AM,13 QUEENS,4137070024,QUEENS,1052419,178986,PHONE,Unspecified,QUEENS,,,,,,,,40.65768952251956,-73.75430737820022,"(40.65768952251956, -73.75430737820022)",15313,63,3,47,63,63
59445778,09/29/2023 03:15:35 PM,09/30/2023 01:30:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11413,224-27 143 AVENUE,143 AVENUE,224 STREET,225 STREET,224 STREET,225 STREET,ADDRESS,SPRINGFIELD GARDENS,143 AVENUE,,Closed,,,09/30/2023 01:30:00 PM,13 QUEENS,4130720018,QUEENS,1052955,182380,PHONE,Unspecified,QUEENS,,,,,,,,40.66700112255689,-73.75234096931676,"(40.66700112255689, -73.75234096931676)",15313,63,3,47,63,63
59445475,09/29/2023 03:15:03 PM,09/29/2023 06:00:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10303,17 CONFEDERATION PLACE,CONFEDERATION PLACE,MAPLE PARKWAY,UNION AVENUE,MAPLE PARKWAY,UNION AVENUE,ADDRESS,STATEN ISLAND,CONFEDERATION PLACE,,Closed,,,09/29/2023 06:00:00 PM,01 STATEN ISLAND,,STATEN ISLAND,940607,168669,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.62952647195717,-74.15723026441131,"(40.62952647195717, -74.15723026441131)",10371,4,1,13,75,75
59442085,09/29/2023 03:14:14 PM,09/30/2023 12:15:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11691,24-11 BAYSWATER AVENUE,BAYSWATER AVENUE,BAY   24 STREET,BAY   25 STREET,BAY   24 STREET,BAY   25 STREET,ADDRESS,FAR ROCKAWAY,BAYSWATER AVENUE,,Closed,,,09/30/2023 12:15:00 PM,14 QUEENS,4157190042,QUEENS,1050066,160388,PHONE,Unspecified,QUEENS,,,,,,,,40.606659940612936,-73.76296932453687,"(40.606659940612936, -73.76296932453687)",20529,51,3,47,59,59
59449263,09/29/2023 03:14:14 PM,10/01/2023 02:25:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11434,119-20 179 STREET,179 STREET,119 ROAD,120 AVENUE,119 ROAD,120 AVENUE,ADDRESS,JAMAICA,179 STREET,,Closed,,,10/01/2023 02:25:00 PM,12 QUEENS,,QUEENS,1049453,189572,PHONE,Unspecified,QUEENS,,,,,,,,40.68676795118545,-73.76489489023739,"(40.68676795118545, -73.76489489023739)",24669,41,3,6,71,71
58963700,09/29/2023 03:14:00 PM,09/29/2023 03:20:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11412,190-17 117 ROAD,117 ROAD,190 ST,192 ST,,,ADDRESS,SAINT ALBANS,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 03:20:00 PM,12 QUEENS,4126010039,QUEENS,1050709,191293,ONLINE,Unspecified,QUEENS,,,,,,,,40.69148234108429,-73.7603491252451,"(40.69148234108429, -73.7603491252451)",15312,41,3,6,71,71
58960592,09/29/2023 03:14:00 PM,09/30/2023 10:10:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11422,147-29 235 STREET,235 STREET,147 RD,147 DR,,,ADDRESS,ROSEDALE,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 10:10:00 AM,13 QUEENS,4137290060,QUEENS,1054595,178642,PHONE,Unspecified,QUEENS,,,,,,,,40.6567283025304,-73.74646833720007,"(40.6567283025304, -73.74646833720007)",24018,63,3,47,63,63
58960591,09/29/2023 03:14:00 PM,09/29/2023 11:19:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11204,1714 50 STREET,50 STREET,17 AVE,OLD NEW UTRECHT RD,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 11:19:00 PM,12 BROOKLYN,3054600012,BROOKLYN,988887,168357,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62877639179901,-73.98329472870844,"(40.62877639179901, -73.98329472870844)",16867,2,2,18,39,39
59445780,09/29/2023 03:11:27 PM,09/29/2023 03:20:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11412,190-17 117 ROAD,117 ROAD,190 STREET,192 STREET,190 STREET,192 STREET,ADDRESS,SAINT ALBANS,117 ROAD,,Closed,,,09/29/2023 03:20:00 PM,12 QUEENS,,QUEENS,1050709,191293,ONLINE,Unspecified,QUEENS,,,,,,,,40.69148234108429,-73.7603491252451,"(40.69148234108429, -73.7603491252451)",15312,41,3,6,71,71
59438656,09/29/2023 03:11:03 PM,09/30/2023 10:10:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11422,147-29 235 STREET,235 STREET,147 ROAD,147 DRIVE,147 ROAD,147 DRIVE,ADDRESS,ROSEDALE,235 STREET,,Closed,,,09/30/2023 10:10:00 AM,13 QUEENS,,QUEENS,1054595,178642,PHONE,Unspecified,QUEENS,,,,,,,,40.6567283025304,-73.74646833720007,"(40.6567283025304, -73.74646833720007)",24018,63,3,47,63,63
58957583,09/29/2023 03:11:00 PM,09/29/2023 04:30:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11220,215 47 STREET,47 STREET,2 AVE,3 AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed and is attributed to a defective sewer.,09/29/2023 04:30:00 PM,07 BROOKLYN,3007540068,BROOKLYN,980191,176253,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65044950589829,-74.01462771682831,"(40.65044950589829, -74.01462771682831)",18180,9,2,7,45,45
58963504,09/29/2023 03:11:00 PM,09/29/2023 03:20:00 PM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11236,10583 FLATLANDS    3 STREET,FLATLANDS    3 STREET,E 105 ST,E 108 ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 03:20:00 PM,18 BROOKLYN,3082510046,BROOKLYN,1015192,174259,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64492328629099,-73.88850124473977,"(40.64492328629099, -73.88850124473977)",13827,5,2,8,42,42
58966818,09/29/2023 03:11:00 PM,09/30/2023 09:20:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11413,146-44 223 STREET,223 STREET,146 AVE,147 AVE,,,ADDRESS,SPRINGFIELD GARDENS,,,Closed,,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,09/30/2023 09:20:00 AM,13 QUEENS,4134560066,QUEENS,1051428,179849,PHONE,Unspecified,QUEENS,,,,,,,,40.66006583250575,-73.75787049421895,"(40.66006583250575, -73.75787049421895)",15313,63,3,47,63,63
